epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,5730.05,1.61918,0.84967,1.43953,0.88881,0.74854,0.82819,0.32651,2.27721,1.1701,2.07807,0.001675,0.001675,0.001675
187,5759.48,1.64109,0.86059,1.44932,0.86896,0.7368,0.80771,0.34303,2.23651,1.17779,2.02151,0.00163,0.00163,0.00163
188,5789.09,1.61456,0.8441,1.43995,0.89864,0.72586,0.80979,0.34007,2.25231,1.20947,2.03645,0.001585,0.001585,0.001585
189,5818.69,1.62906,0.84676,1.42552,0.91301,0.7076,0.80498,0.34715,2.23736,1.13694,2.03452,0.00154,0.00154,0.00154
190,5848.2,1.6575,0.86899,1.4589,0.90426,0.71805,0.80409,0.33743,2.29238,1.19095,2.08791,0.001495,0.001495,0.001495
191,5912.03,1.58393,0.81041,1.68415,0.8993,0.70175,0.81023,0.35533,2.26659,1.16579,2.09862,0.00145,0.00145,0.00145
192,5942.2,1.54063,0.76963,1.65183,0.87919,0.72515,0.81483,0.35714,2.25406,1.24011,2.10407,0.001405,0.001405,0.001405
193,5971.99,1.56089,0.76551,1.66558,0.90133,0.72515,0.81326,0.35866,2.25057,1.18877,2.07712,0.00136,0.00136,0.00136
194,6003.27,1.55547,0.77117,1.66976,0.84874,0.75439,0.8216,0.35721,2.28415,1.18581,2.1174,0.001315,0.001315,0.001315
195,6034.37,1.53764,0.75156,1.6554,0.88855,0.67836,0.78841,0.3585,2.25535,1.19476,2.10145,0.00127,0.00127,0.00127
196,6066.72,1.54657,0.7614,1.66747,0.89371,0.70175,0.80689,0.34432,2.28704,1.21743,2.12806,0.001225,0.001225,0.001225
197,6099.43,1.53234,0.75602,1.64237,0.88373,0.7076,0.8143,0.35411,2.24537,1.22519,2.10663,0.00118,0.00118,0.00118
198,6130.28,1.52106,0.74321,1.64257,0.85257,0.73684,0.8094,0.36426,2.25292,1.22607,2.09584,0.001135,0.001135,0.001135
199,6160.76,1.54416,0.73812,1.66284,0.87105,0.75439,0.82504,0.35975,2.23143,1.16413,2.05241,0.00109,0.00109,0.00109
200,6190.73,1.53207,0.74195,1.65146,0.89121,0.7193,0.81719,0.36547,2.25205,1.18815,2.08451,0.001045,0.001045,0.001045
